trial-name,spk,train-infer,train-quality,n-samples,test-infer,test-quality,eer
trial_qg1xba2i,Serval,raw,ABC,880,mask,ABC,10
trial_qg1xba2i,Serval,raw,ABC,880,mask,D,21.05
trial_qg1xba2i,Serval,raw,ABC,880,raw,ABC,10
trial_qg1xba2i,Serval,raw,ABC,880,raw,D,21.05
trial_qigzlint,Serval,embd,ABCD,650,embd,ABC,34.29
trial_qigzlint,Serval,embd,ABCD,650,embd,D,29.17
trial_qigzlint,Serval,embd,ABCD,650,mask,ABC,20
trial_qigzlint,Serval,embd,ABCD,650,mask,D,25
trial_qigzlint,Serval,embd,ABCD,650,raw,ABC,17.14
trial_qigzlint,Serval,embd,ABCD,650,raw,D,29.17
trial_qlnru3ow,Kaban,mask,ABCD,880,embd,ABC,26.32
trial_qlnru3ow,Kaban,mask,ABCD,880,embd,D,33.33
trial_qlnru3ow,Kaban,mask,ABCD,880,mask,ABC,21.05
trial_qlnru3ow,Kaban,mask,ABCD,880,mask,D,18.52
trial_qlnru3ow,Kaban,mask,ABCD,880,raw,ABC,21.05
trial_qlnru3ow,Kaban,mask,ABCD,880,raw,D,22.22
trial_qm5z34ij,Kaban,mask,ABCD,650,embd,ABC,45
trial_qm5z34ij,Kaban,mask,ABCD,650,embd,D,47.62
trial_qm5z34ij,Kaban,mask,ABCD,650,mask,ABC,25
trial_qm5z34ij,Kaban,mask,ABCD,650,mask,D,33.33
trial_qm5z34ij,Kaban,mask,ABCD,650,raw,ABC,15
trial_qm5z34ij,Kaban,mask,ABCD,650,raw,D,33.33
trial_qoldppy8,Serval,embd,ABCD,520,embd,ABC,35
trial_qoldppy8,Serval,embd,ABCD,520,embd,D,38.1
trial_qoldppy8,Serval,embd,ABCD,520,mask,ABC,40
trial_qoldppy8,Serval,embd,ABCD,520,mask,D,42.86
trial_qoldppy8,Serval,embd,ABCD,520,raw,ABC,45
trial_qoldppy8,Serval,embd,ABCD,520,raw,D,47.62
trial_qpw9j333,Kaban,raw,ABC,650,embd,ABC,26.09
trial_qpw9j333,Kaban,raw,ABC,650,embd,D,40.74
trial_qpw9j333,Kaban,raw,ABC,650,mask,ABC,17.39
trial_qpw9j333,Kaban,raw,ABC,650,mask,D,33.33
trial_qpw9j333,Kaban,raw,ABC,650,raw,ABC,21.74
trial_qpw9j333,Kaban,raw,ABC,650,raw,D,29.63
trial_qtkvonhv,Serval,raw,ABC,520,embd,ABC,50
trial_qtkvonhv,Serval,raw,ABC,520,embd,D,43.33
trial_qtkvonhv,Serval,raw,ABC,520,mask,ABC,31.82
trial_qtkvonhv,Serval,raw,ABC,520,mask,D,30
trial_qtkvonhv,Serval,raw,ABC,520,raw,ABC,27.27
trial_qtkvonhv,Serval,raw,ABC,520,raw,D,40
trial_qtqxapck,Kaban,mask,ABCD,520,embd,ABC,39.13
trial_qtqxapck,Kaban,mask,ABCD,520,embd,D,55.56
trial_qtqxapck,Kaban,mask,ABCD,520,mask,ABC,26.09
trial_qtqxapck,Kaban,mask,ABCD,520,mask,D,44.44
trial_qtqxapck,Kaban,mask,ABCD,520,raw,ABC,26.09
trial_qtqxapck,Kaban,mask,ABCD,520,raw,D,44.44
trial_quor2mpf,Kaban,mask,ABCD,520,embd,ABC,34.38
trial_quor2mpf,Kaban,mask,ABCD,520,embd,D,36.36
trial_quor2mpf,Kaban,mask,ABCD,520,mask,ABC,37.5
trial_quor2mpf,Kaban,mask,ABCD,520,mask,D,36.36
trial_quor2mpf,Kaban,mask,ABCD,520,raw,ABC,37.5
trial_quor2mpf,Kaban,mask,ABCD,520,raw,D,31.82
trial_quz7lkta,Serval,embd,ABCD,1000,embd,ABC,14.71
trial_quz7lkta,Serval,embd,ABCD,1000,embd,D,20
trial_quz7lkta,Serval,embd,ABCD,1000,mask,ABC,14.71
trial_quz7lkta,Serval,embd,ABCD,1000,mask,D,20
trial_quz7lkta,Serval,embd,ABCD,1000,raw,ABC,11.76
trial_quz7lkta,Serval,embd,ABCD,1000,raw,D,28
trial_qvndtq3g,Serval,raw,ABC,520,embd,ABC,41.18
trial_qvndtq3g,Serval,raw,ABC,520,embd,D,25.93
trial_qvndtq3g,Serval,raw,ABC,520,mask,ABC,29.41
trial_qvndtq3g,Serval,raw,ABC,520,mask,D,29.63
trial_qvndtq3g,Serval,raw,ABC,520,raw,ABC,26.47
trial_qvndtq3g,Serval,raw,ABC,520,raw,D,33.33
trial_r7n9hh4a,Serval,mask,ABCD,520,embd,ABC,41.94
trial_r7n9hh4a,Serval,mask,ABCD,520,embd,D,28.12
trial_r7n9hh4a,Serval,mask,ABCD,520,mask,ABC,29.03
trial_r7n9hh4a,Serval,mask,ABCD,520,mask,D,31.25
trial_r7n9hh4a,Serval,mask,ABCD,520,raw,ABC,25.81
trial_r7n9hh4a,Serval,mask,ABCD,520,raw,D,37.5
trial_r8vbw90m,Kaban,embd,ABCD,520,embd,ABC,40
trial_r8vbw90m,Kaban,embd,ABCD,520,embd,D,41.18
trial_r8vbw90m,Kaban,embd,ABCD,520,mask,ABC,40
trial_r8vbw90m,Kaban,embd,ABCD,520,mask,D,41.18
trial_r8vbw90m,Kaban,embd,ABCD,520,raw,ABC,40
trial_r8vbw90m,Kaban,embd,ABCD,520,raw,D,35.29
trial_rbbm058f,Serval,embd,ABCD,1000,embd,ABC,9.091
trial_rbbm058f,Serval,embd,ABCD,1000,embd,D,28.57
trial_rbbm058f,Serval,embd,ABCD,1000,mask,ABC,18.18
trial_rbbm058f,Serval,embd,ABCD,1000,mask,D,25
trial_rbbm058f,Serval,embd,ABCD,1000,raw,ABC,12.12
trial_rbbm058f,Serval,embd,ABCD,1000,raw,D,25
trial_rdd693i1,Kaban,raw,AB,520,embd,ABC,40
trial_rdd693i1,Kaban,raw,AB,520,embd,D,57.14
trial_rdd693i1,Kaban,raw,AB,520,mask,ABC,33.33
trial_rdd693i1,Kaban,raw,AB,520,mask,D,50
trial_rdd693i1,Kaban,raw,AB,520,raw,ABC,33.33
trial_rdd693i1,Kaban,raw,AB,520,raw,D,39.29
trial_rgljjjji,Serval,embd,ABCD,650,embd,ABC,26.92
trial_rgljjjji,Serval,embd,ABCD,650,embd,D,17.65
trial_rgljjjji,Serval,embd,ABCD,650,mask,ABC,19.23
trial_rgljjjji,Serval,embd,ABCD,650,mask,D,29.41
trial_rgljjjji,Serval,embd,ABCD,650,raw,ABC,30.77
trial_rgljjjji,Serval,embd,ABCD,650,raw,D,35.29
trial_rgqtx4am,Serval,embd,ABCD,520,embd,ABC,28.57
trial_rgqtx4am,Serval,embd,ABCD,520,embd,D,37.5
trial_rgqtx4am,Serval,embd,ABCD,520,mask,ABC,33.33
trial_rgqtx4am,Serval,embd,ABCD,520,mask,D,50
trial_rgqtx4am,Serval,embd,ABCD,520,raw,ABC,38.1
trial_rgqtx4am,Serval,embd,ABCD,520,raw,D,50
trial_ri7pko9v,Serval,raw,ABC,520,embd,ABC,40.74
trial_ri7pko9v,Serval,raw,ABC,520,embd,D,45.45
trial_ri7pko9v,Serval,raw,ABC,520,mask,ABC,44.44
trial_ri7pko9v,Serval,raw,ABC,520,mask,D,54.55
trial_ri7pko9v,Serval,raw,ABC,520,raw,ABC,33.33
trial_ri7pko9v,Serval,raw,ABC,520,raw,D,40.91
trial_rib8lhpq,Kaban,raw,ABC,520,embd,ABC,40.62
trial_rib8lhpq,Kaban,raw,ABC,520,embd,D,24
trial_rib8lhpq,Kaban,raw,ABC,520,mask,ABC,31.25
trial_rib8lhpq,Kaban,raw,ABC,520,mask,D,28
trial_rib8lhpq,Kaban,raw,ABC,520,raw,ABC,25
trial_rib8lhpq,Kaban,raw,ABC,520,raw,D,32
trial_riiyravc,Kaban,mask,ABCD,520,embd,ABC,43.48
trial_riiyravc,Kaban,mask,ABCD,520,embd,D,39.13
trial_riiyravc,Kaban,mask,ABCD,520,mask,ABC,39.13
trial_riiyravc,Kaban,mask,ABCD,520,mask,D,39.13
trial_riiyravc,Kaban,mask,ABCD,520,raw,ABC,43.48
trial_riiyravc,Kaban,mask,ABCD,520,raw,D,43.48
trial_rjjpp2oc,Serval,mask,ABCD,650,embd,ABC,28.12
trial_rjjpp2oc,Serval,mask,ABCD,650,embd,D,29.41
trial_rjjpp2oc,Serval,mask,ABCD,650,mask,ABC,18.75
trial_rjjpp2oc,Serval,mask,ABCD,650,mask,D,29.41
trial_rjjpp2oc,Serval,mask,ABCD,650,raw,ABC,21.88
trial_rjjpp2oc,Serval,mask,ABCD,650,raw,D,35.29
trial_rlgbi1ug,Serval,embd,ABCD,520,embd,ABC,30.77
trial_rlgbi1ug,Serval,embd,ABCD,520,embd,D,35.71
trial_rlgbi1ug,Serval,embd,ABCD,520,mask,ABC,38.46
trial_rlgbi1ug,Serval,embd,ABCD,520,mask,D,39.29
trial_rlgbi1ug,Serval,embd,ABCD,520,raw,ABC,38.46
trial_rlgbi1ug,Serval,embd,ABCD,520,raw,D,39.29
trial_roqgf5j4,Serval,embd,ABCD,880,embd,ABC,20
trial_roqgf5j4,Serval,embd,ABCD,880,embd,D,23.08
trial_roqgf5j4,Serval,embd,ABCD,880,mask,ABC,16.67
trial_roqgf5j4,Serval,embd,ABCD,880,mask,D,11.54
trial_roqgf5j4,Serval,embd,ABCD,880,raw,ABC,16.67
trial_roqgf5j4,Serval,embd,ABCD,880,raw,D,26.92
trial_rp1rl68n,Serval,embd,ABCD,650,embd,ABC,25
trial_rp1rl68n,Serval,embd,ABCD,650,embd,D,25
trial_rp1rl68n,Serval,embd,ABCD,650,mask,ABC,34.38
trial_rp1rl68n,Serval,embd,ABCD,650,mask,D,29.17
trial_rp1rl68n,Serval,embd,ABCD,650,raw,ABC,40.62
trial_rp1rl68n,Serval,embd,ABCD,650,raw,D,41.67
trial_rptc79me,Kaban,raw,ABC,880,embd,ABC,40
trial_rptc79me,Kaban,raw,ABC,880,embd,D,27.27
trial_rptc79me,Kaban,raw,ABC,880,mask,ABC,20
trial_rptc79me,Kaban,raw,ABC,880,mask,D,27.27
trial_rptc79me,Kaban,raw,ABC,880,raw,ABC,20
trial_rptc79me,Kaban,raw,ABC,880,raw,D,27.27
trial_rqm4ihsw,Serval,raw,AB,520,embd,ABC,35.48
trial_rqm4ihsw,Serval,raw,AB,520,embd,D,48.39
trial_rqm4ihsw,Serval,raw,AB,520,mask,ABC,35.48
trial_rqm4ihsw,Serval,raw,AB,520,mask,D,38.71
trial_rqm4ihsw,Serval,raw,AB,520,raw,ABC,35.48
trial_rqm4ihsw,Serval,raw,AB,520,raw,D,41.94
trial_rv66c3iu,Kaban,embd,ABCD,520,embd,ABC,40
trial_rv66c3iu,Kaban,embd,ABCD,520,embd,D,50
trial_rv66c3iu,Kaban,embd,ABCD,520,mask,ABC,36.67
trial_rv66c3iu,Kaban,embd,ABCD,520,mask,D,44.44
trial_rv66c3iu,Kaban,embd,ABCD,520,raw,ABC,40
trial_rv66c3iu,Kaban,embd,ABCD,520,raw,D,38.89
trial_s0czaxdt,Serval,embd,ABCD,880,embd,ABC,14.81
trial_s0czaxdt,Serval,embd,ABCD,880,embd,D,25.93
trial_s0czaxdt,Serval,embd,ABCD,880,mask,ABC,14.81
trial_s0czaxdt,Serval,embd,ABCD,880,mask,D,18.52
trial_s0czaxdt,Serval,embd,ABCD,880,raw,ABC,22.22
trial_s0czaxdt,Serval,embd,ABCD,880,raw,D,29.63
trial_s0mu5hcr,Kaban,embd,ABCD,650,embd,ABC,32.14
trial_s0mu5hcr,Kaban,embd,ABCD,650,embd,D,29.17
trial_s0mu5hcr,Kaban,embd,ABCD,650,mask,ABC,28.57
trial_s0mu5hcr,Kaban,embd,ABCD,650,mask,D,41.67
trial_s0mu5hcr,Kaban,embd,ABCD,650,raw,ABC,25
trial_s0mu5hcr,Kaban,embd,ABCD,650,raw,D,41.67
trial_s4flvb55,Serval,raw,ABC,1000,embd,ABC,24
trial_s4flvb55,Serval,raw,ABC,1000,embd,D,27.59
trial_s4flvb55,Serval,raw,ABC,1000,mask,ABC,8
trial_s4flvb55,Serval,raw,ABC,1000,mask,D,17.24
trial_s4flvb55,Serval,raw,ABC,1000,raw,ABC,4
trial_s4flvb55,Serval,raw,ABC,1000,raw,D,20.69
trial_s58d1ktn,Kaban,raw,ABC,650,embd,ABC,35.71
trial_s58d1ktn,Kaban,raw,ABC,650,embd,D,33.33
trial_s58d1ktn,Kaban,raw,ABC,650,mask,ABC,14.29
trial_s58d1ktn,Kaban,raw,ABC,650,mask,D,33.33
trial_s58d1ktn,Kaban,raw,ABC,650,raw,ABC,17.86
trial_s58d1ktn,Kaban,raw,ABC,650,raw,D,33.33
trial_s6ztk1fy,Kaban,mask,ABCD,1000,embd,ABC,33.33
trial_s6ztk1fy,Kaban,mask,ABCD,1000,embd,D,42.11
trial_s6ztk1fy,Kaban,mask,ABCD,1000,mask,ABC,25
trial_s6ztk1fy,Kaban,mask,ABCD,1000,mask,D,21.05
trial_s6ztk1fy,Kaban,mask,ABCD,1000,raw,ABC,25
trial_s6ztk1fy,Kaban,mask,ABCD,1000,raw,D,26.32
trial_sak1oi6n,Serval,raw,AB,650,embd,ABC,32.43
trial_sak1oi6n,Serval,raw,AB,650,embd,D,38.46
trial_sak1oi6n,Serval,raw,AB,650,mask,ABC,21.62
trial_sak1oi6n,Serval,raw,AB,650,mask,D,30.77
trial_sak1oi6n,Serval,raw,AB,650,raw,ABC,16.22
trial_sak1oi6n,Serval,raw,AB,650,raw,D,38.46
trial_sbwuagto,Serval,embd,ABCD,880,embd,ABC,17.39
trial_sbwuagto,Serval,embd,ABCD,880,embd,D,25
trial_sbwuagto,Serval,embd,ABCD,880,mask,ABC,17.39
trial_sbwuagto,Serval,embd,ABCD,880,mask,D,25
trial_sbwuagto,Serval,embd,ABCD,880,raw,ABC,17.39
trial_sbwuagto,Serval,embd,ABCD,880,raw,D,20.83
trial_sd0vznn8,Serval,raw,ABC,520,embd,ABC,37.04
trial_sd0vznn8,Serval,raw,ABC,520,embd,D,40
trial_sd0vznn8,Serval,raw,ABC,520,mask,ABC,29.63
trial_sd0vznn8,Serval,raw,ABC,520,mask,D,36
trial_sd0vznn8,Serval,raw,ABC,520,raw,ABC,22.22
trial_sd0vznn8,Serval,raw,ABC,520,raw,D,40
trial_sdyo3ebo,Kaban,raw,AB,650,embd,ABC,53.57
trial_sdyo3ebo,Kaban,raw,AB,650,embd,D,48
trial_sdyo3ebo,Kaban,raw,AB,650,mask,ABC,32.14
trial_sdyo3ebo,Kaban,raw,AB,650,mask,D,36
trial_sdyo3ebo,Kaban,raw,AB,650,raw,ABC,35.71
trial_sdyo3ebo,Kaban,raw,AB,650,raw,D,36
trial_sgk2nifd,Kaban,raw,AB,650,embd,ABC,40.74
trial_sgk2nifd,Kaban,raw,AB,650,embd,D,42.86
trial_sgk2nifd,Kaban,raw,AB,650,mask,ABC,29.63
trial_sgk2nifd,Kaban,raw,AB,650,mask,D,28.57
trial_sgk2nifd,Kaban,raw,AB,650,raw,ABC,25.93
trial_sgk2nifd,Kaban,raw,AB,650,raw,D,35.71
trial_slbtlamw,Kaban,mask,ABCD,520,embd,ABC,38.1
trial_slbtlamw,Kaban,mask,ABCD,520,embd,D,44.44
trial_slbtlamw,Kaban,mask,ABCD,520,mask,ABC,28.57
trial_slbtlamw,Kaban,mask,ABCD,520,mask,D,44.44
trial_slbtlamw,Kaban,mask,ABCD,520,raw,ABC,38.1
trial_slbtlamw,Kaban,mask,ABCD,520,raw,D,38.89
trial_sp46ybjf,Kaban,raw,AB,520,embd,ABC,37.5
trial_sp46ybjf,Kaban,raw,AB,520,embd,D,50
trial_sp46ybjf,Kaban,raw,AB,520,mask,ABC,41.67
trial_sp46ybjf,Kaban,raw,AB,520,mask,D,45
trial_sp46ybjf,Kaban,raw,AB,520,raw,ABC,29.17
trial_sp46ybjf,Kaban,raw,AB,520,raw,D,45
trial_suucb7gj,Kaban,embd,ABCD,1000,embd,ABC,10.53
trial_suucb7gj,Kaban,embd,ABCD,1000,embd,D,37.5
trial_suucb7gj,Kaban,embd,ABCD,1000,mask,ABC,10.53
trial_suucb7gj,Kaban,embd,ABCD,1000,mask,D,25
trial_suucb7gj,Kaban,embd,ABCD,1000,raw,ABC,10.53
trial_suucb7gj,Kaban,embd,ABCD,1000,raw,D,29.17
trial_sv9olg6d,Serval,mask,ABCD,880,embd,ABC,23.08
trial_sv9olg6d,Serval,mask,ABCD,880,embd,D,30.43
trial_sv9olg6d,Serval,mask,ABCD,880,mask,ABC,11.54
trial_sv9olg6d,Serval,mask,ABCD,880,mask,D,21.74
trial_sv9olg6d,Serval,mask,ABCD,880,raw,ABC,11.54
trial_sv9olg6d,Serval,mask,ABCD,880,raw,D,30.43
trial_sx5zkaqu,Serval,embd,ABCD,1000,embd,ABC,10
trial_sx5zkaqu,Serval,embd,ABCD,1000,embd,D,14.29
trial_sx5zkaqu,Serval,embd,ABCD,1000,mask,ABC,16.67
trial_sx5zkaqu,Serval,embd,ABCD,1000,mask,D,10.71
trial_sx5zkaqu,Serval,embd,ABCD,1000,raw,ABC,16.67
trial_sx5zkaqu,Serval,embd,ABCD,1000,raw,D,25
trial_sxse6iu0,Kaban,raw,ABC,880,embd,ABC,44
trial_sxse6iu0,Kaban,raw,ABC,880,embd,D,30.77
trial_sxse6iu0,Kaban,raw,ABC,880,mask,ABC,28
trial_sxse6iu0,Kaban,raw,ABC,880,mask,D,23.08
trial_sxse6iu0,Kaban,raw,ABC,880,raw,ABC,20
trial_sxse6iu0,Kaban,raw,ABC,880,raw,D,15.38
trial_sxx7oijs,Serval,raw,ABC,1000,embd,ABC,16.67
trial_sxx7oijs,Serval,raw,ABC,1000,embd,D,26.09
trial_sxx7oijs,Serval,raw,ABC,1000,mask,ABC,6.667
trial_sxx7oijs,Serval,raw,ABC,1000,mask,D,17.39
trial_sxx7oijs,Serval,raw,ABC,1000,raw,ABC,6.667
trial_sxx7oijs,Serval,raw,ABC,1000,raw,D,30.43
trial_syvw93pn,Serval,embd,ABCD,520,embd,ABC,35.71
trial_syvw93pn,Serval,embd,ABCD,520,embd,D,36.67
trial_syvw93pn,Serval,embd,ABCD,520,mask,ABC,25
trial_syvw93pn,Serval,embd,ABCD,520,mask,D,30
trial_syvw93pn,Serval,embd,ABCD,520,raw,ABC,28.57
trial_syvw93pn,Serval,embd,ABCD,520,raw,D,33.33
trial_sz6sd0r0,Kaban,raw,ABC,650,embd,ABC,33.33
trial_sz6sd0r0,Kaban,raw,ABC,650,embd,D,60.87
trial_sz6sd0r0,Kaban,raw,ABC,650,mask,ABC,29.17
trial_sz6sd0r0,Kaban,raw,ABC,650,mask,D,26.09
trial_sz6sd0r0,Kaban,raw,ABC,650,raw,ABC,29.17
trial_sz6sd0r0,Kaban,raw,ABC,650,raw,D,39.13
trial_szksnror,Kaban,embd,ABCD,880,embd,ABC,15.79
trial_szksnror,Kaban,embd,ABCD,880,embd,D,21.05
trial_szksnror,Kaban,embd,ABCD,880,mask,ABC,21.05
trial_szksnror,Kaban,embd,ABCD,880,mask,D,36.84
trial_szksnror,Kaban,embd,ABCD,880,raw,ABC,26.32
trial_szksnror,Kaban,embd,ABCD,880,raw,D,26.32
trial_t08gi2co,Kaban,raw,ABC,880,embd,ABC,42.31
trial_t08gi2co,Kaban,raw,ABC,880,embd,D,40
trial_t08gi2co,Kaban,raw,ABC,880,mask,ABC,26.92
trial_t08gi2co,Kaban,raw,ABC,880,mask,D,30
trial_t08gi2co,Kaban,raw,ABC,880,raw,ABC,15.38
trial_t08gi2co,Kaban,raw,ABC,880,raw,D,30
trial_t12493dx,Kaban,mask,ABCD,520,embd,ABC,32
trial_t12493dx,Kaban,mask,ABCD,520,embd,D,47.37
trial_t12493dx,Kaban,mask,ABCD,520,mask,ABC,36
trial_t12493dx,Kaban,mask,ABCD,520,mask,D,42.11
trial_t12493dx,Kaban,mask,ABCD,520,raw,ABC,28
trial_t12493dx,Kaban,mask,ABCD,520,raw,D,42.11
trial_t30gjout,Serval,mask,ABCD,650,embd,ABC,31.58
trial_t30gjout,Serval,mask,ABCD,650,embd,D,33.33
trial_t30gjout,Serval,mask,ABCD,650,mask,ABC,26.32
trial_t30gjout,Serval,mask,ABCD,650,mask,D,24.24
trial_t30gjout,Serval,mask,ABCD,650,raw,ABC,28.95
trial_t30gjout,Serval,mask,ABCD,650,raw,D,27.27
trial_t55xmmwf,Serval,embd,ABCD,650,embd,ABC,37.93
trial_t55xmmwf,Serval,embd,ABCD,650,embd,D,45
trial_t55xmmwf,Serval,embd,ABCD,650,mask,ABC,34.48
trial_t55xmmwf,Serval,embd,ABCD,650,mask,D,25
trial_t55xmmwf,Serval,embd,ABCD,650,raw,ABC,31.03
trial_t55xmmwf,Serval,embd,ABCD,650,raw,D,25
trial_t6jw9t9d,Serval,embd,ABCD,520,embd,ABC,36.11
trial_t6jw9t9d,Serval,embd,ABCD,520,embd,D,39.13
trial_t6jw9t9d,Serval,embd,ABCD,520,mask,ABC,30.56
trial_t6jw9t9d,Serval,embd,ABCD,520,mask,D,26.09
trial_t6jw9t9d,Serval,embd,ABCD,520,raw,ABC,33.33
trial_t6jw9t9d,Serval,embd,ABCD,520,raw,D,39.13
trial_t9wdhoxh,Kaban,mask,ABCD,880,embd,ABC,33.33
trial_t9wdhoxh,Kaban,mask,ABCD,880,embd,D,31.25
trial_t9wdhoxh,Kaban,mask,ABCD,880,mask,ABC,13.33
trial_t9wdhoxh,Kaban,mask,ABCD,880,mask,D,28.12
trial_t9wdhoxh,Kaban,mask,ABCD,880,raw,ABC,6.667
trial_t9wdhoxh,Kaban,mask,ABCD,880,raw,D,34.38
trial_tbhcpy92,Kaban,embd,ABCD,650,embd,ABC,36
trial_tbhcpy92,Kaban,embd,ABCD,650,embd,D,47.37
trial_tbhcpy92,Kaban,embd,ABCD,650,mask,ABC,44
trial_tbhcpy92,Kaban,embd,ABCD,650,mask,D,36.84
trial_tbhcpy92,Kaban,embd,ABCD,650,raw,ABC,36
trial_tbhcpy92,Kaban,embd,ABCD,650,raw,D,36.84
trial_td9ad5z9,Serval,raw,ABC,650,embd,ABC,41.67
trial_td9ad5z9,Serval,raw,ABC,650,embd,D,31.03
trial_td9ad5z9,Serval,raw,ABC,650,mask,ABC,25
trial_td9ad5z9,Serval,raw,ABC,650,mask,D,27.59
trial_td9ad5z9,Serval,raw,ABC,650,raw,ABC,20.83
trial_td9ad5z9,Serval,raw,ABC,650,raw,D,37.93
trial_tg2ynlza,Serval,embd,ABCD,880,embd,ABC,19.23
trial_tg2ynlza,Serval,embd,ABCD,880,embd,D,27.78
trial_tg2ynlza,Serval,embd,ABCD,880,mask,ABC,23.08
trial_tg2ynlza,Serval,embd,ABCD,880,mask,D,16.67
trial_tg2ynlza,Serval,embd,ABCD,880,raw,ABC,30.77
trial_tg2ynlza,Serval,embd,ABCD,880,raw,D,22.22
trial_tg66haau,Serval,mask,ABCD,520,embd,ABC,40.74
trial_tg66haau,Serval,mask,ABCD,520,embd,D,35.71
trial_tg66haau,Serval,mask,ABCD,520,mask,ABC,40.74
trial_tg66haau,Serval,mask,ABCD,520,mask,D,25
trial_tg66haau,Serval,mask,ABCD,520,raw,ABC,29.63
trial_tg66haau,Serval,mask,ABCD,520,raw,D,28.57
trial_thc6y4ll,Kaban,embd,ABCD,520,embd,ABC,38.46
trial_thc6y4ll,Kaban,embd,ABCD,520,embd,D,40
trial_thc6y4ll,Kaban,embd,ABCD,520,mask,ABC,38.46
trial_thc6y4ll,Kaban,embd,ABCD,520,mask,D,40
trial_thc6y4ll,Kaban,embd,ABCD,520,raw,ABC,38.46
trial_thc6y4ll,Kaban,embd,ABCD,520,raw,D,33.33
trial_ti2gjlcj,Kaban,mask,ABCD,520,embd,ABC,40
trial_ti2gjlcj,Kaban,mask,ABCD,520,embd,D,43.75
trial_ti2gjlcj,Kaban,mask,ABCD,520,mask,ABC,40
trial_ti2gjlcj,Kaban,mask,ABCD,520,mask,D,37.5
trial_ti2gjlcj,Kaban,mask,ABCD,520,raw,ABC,36
trial_ti2gjlcj,Kaban,mask,ABCD,520,raw,D,43.75
trial_tn27wxvz,Serval,mask,ABCD,880,embd,ABC,28
trial_tn27wxvz,Serval,mask,ABCD,880,embd,D,27.27
trial_tn27wxvz,Serval,mask,ABCD,880,mask,ABC,8
trial_tn27wxvz,Serval,mask,ABCD,880,mask,D,27.27
trial_tn27wxvz,Serval,mask,ABCD,880,raw,ABC,4
trial_tn27wxvz,Serval,mask,ABCD,880,raw,D,27.27
trial_tso7joj6,Serval,mask,ABCD,520,embd,ABC,38.71
trial_tso7joj6,Serval,mask,ABCD,520,embd,D,38.1
trial_tso7joj6,Serval,mask,ABCD,520,mask,ABC,25.81
trial_tso7joj6,Serval,mask,ABCD,520,mask,D,28.57
trial_tso7joj6,Serval,mask,ABCD,520,raw,ABC,22.58
trial_tso7joj6,Serval,mask,ABCD,520,raw,D,42.86
trial_tsytyhdc,Serval,raw,AB,520,embd,ABC,36.67
trial_tsytyhdc,Serval,raw,AB,520,embd,D,38.1
trial_tsytyhdc,Serval,raw,AB,520,mask,ABC,26.67
trial_tsytyhdc,Serval,raw,AB,520,mask,D,33.33
trial_tsytyhdc,Serval,raw,AB,520,raw,ABC,40
trial_tsytyhdc,Serval,raw,AB,520,raw,D,33.33
trial_twxggopp,Serval,raw,AB,650,embd,ABC,32
trial_twxggopp,Serval,raw,AB,650,embd,D,40
trial_twxggopp,Serval,raw,AB,650,mask,ABC,28
trial_twxggopp,Serval,raw,AB,650,mask,D,32
trial_twxggopp,Serval,raw,AB,650,raw,ABC,20
trial_twxggopp,Serval,raw,AB,650,raw,D,32
trial_txe14ttp,Serval,raw,AB,520,embd,ABC,37.5
trial_txe14ttp,Serval,raw,AB,520,embd,D,39.13
trial_txe14ttp,Serval,raw,AB,520,mask,ABC,34.38
trial_txe14ttp,Serval,raw,AB,520,mask,D,39.13
trial_txe14ttp,Serval,raw,AB,520,raw,ABC,37.5
trial_txe14ttp,Serval,raw,AB,520,raw,D,39.13
trial_ty95xx9t,Kaban,embd,ABCD,1000,embd,ABC,24
trial_ty95xx9t,Kaban,embd,ABCD,1000,embd,D,21.74
trial_ty95xx9t,Kaban,embd,ABCD,1000,mask,ABC,16
trial_ty95xx9t,Kaban,embd,ABCD,1000,mask,D,21.74
trial_ty95xx9t,Kaban,embd,ABCD,1000,raw,ABC,16
trial_ty95xx9t,Kaban,embd,ABCD,1000,raw,D,26.09
trial_tyic4nzz,Serval,raw,ABC,650,embd,ABC,20
trial_tyic4nzz,Serval,raw,ABC,650,embd,D,38.46
trial_tyic4nzz,Serval,raw,ABC,650,mask,ABC,20
trial_tyic4nzz,Serval,raw,ABC,650,mask,D,26.92
trial_tyic4nzz,Serval,raw,ABC,650,raw,ABC,25
trial_tyic4nzz,Serval,raw,ABC,650,raw,D,26.92
trial_u1fmr71g,Kaban,embd,ABCD,1000,embd,ABC,19.23
trial_u1fmr71g,Kaban,embd,ABCD,1000,embd,D,37.5
trial_u1fmr71g,Kaban,embd,ABCD,1000,mask,ABC,26.92
trial_u1fmr71g,Kaban,embd,ABCD,1000,mask,D,37.5
trial_u1fmr71g,Kaban,embd,ABCD,1000,raw,ABC,30.77
trial_u1fmr71g,Kaban,embd,ABCD,1000,raw,D,41.67
trial_u7ezdeh1,Serval,mask,ABCD,880,embd,ABC,27.27
trial_u7ezdeh1,Serval,mask,ABCD,880,embd,D,29.63
trial_u7ezdeh1,Serval,mask,ABCD,880,mask,ABC,15.15
trial_u7ezdeh1,Serval,mask,ABCD,880,mask,D,22.22
trial_u7ezdeh1,Serval,mask,ABCD,880,raw,ABC,15.15
trial_u7ezdeh1,Serval,mask,ABCD,880,raw,D,29.63
trial_ubxz0kiu,Serval,embd,ABCD,880,embd,ABC,20
